"Strain","Query_gene_name","Query_gene_annotation","New_BGC_name","Gene","Identity_Score","Query_Coverage","gene_type","Main_Product","Biosynthetic_Class"
"LE19-4",NA,NA,"Saxitoxin-like-Dolichospermum","sxtO",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE19-4",NA,NA,"Saxitoxin-like-Dolichospermum","ABI75144.1",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerA",NA,NA,"core","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerJ",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerB",NA,NA,"core","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4","FPMLKI_18500","type 2 isopentenyl-diphosphate Delta-isomerase","Aeruginosin-Microcystis","aerK",94.83,100,"other","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4","FPMLKI_18495","Bacilysin biosynthesis BacA-like protein","Aeruginosin-Microcystis","aerD",86.99,83.91,"other","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerE",NA,NA,"other","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerF",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerL",NA,NA,"other","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerG1",NA,NA,"core","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerG2",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","ACM68692.1",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerM_",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","ACM68693.1",NA,NA,"additional","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Aeruginosin-Microcystis","aerN",NA,NA,"transport","aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnG",NA,NA,"other","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnF",NA,NA,"transport","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnA",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnB",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnC",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnD",NA,NA,"additional","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Microcystis","mcnE",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaA",NA,NA,"core","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaB",NA,NA,"additional","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaC",NA,NA,"additional","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaD",NA,NA,"core","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaE",NA,NA,"core","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaF",NA,NA,"additional","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","CAP64340.1",NA,NA,"additional","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","CAP64341.1",NA,NA,"additional","microcyclamide","Cyanobactin"
"LE19-4",NA,NA,"Microcyclamide-Microcystis PCC 7806","mcaG",NA,NA,"core","microcyclamide","Cyanobactin"
"LE19-4","FPMLKI_11540","Microviridin","Microviridin B-Microcystis","mdnA",90.97,103.33,"core","microviridin B","Microviridin"
"LE19-4","FPMLKI_11545","MvdC family ATP-grasp ribosomal peptide maturase","Microviridin B-Microcystis","mdnB",97.73,98.98,"other","microviridin B","Microviridin"
"LE19-4","FPMLKI_11550","MvdD family ATP-grasp ribosomal peptide maturase","Microviridin B-Microcystis","mdnC",98.15,100,"other","microviridin B","Microviridin"
"LE19-4","FPMLKI_11565","N-acetyltransferase","Microviridin B-Microcystis","mdnD",95.99,96.5,"additional","microviridin B","Microviridin"
"LE19-4","FPMLKI_11570","ABC transporter","Microviridin B-Microcystis","mdnE",96.32,100,"transport","microviridin B","Microviridin"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","dnaN",NA,NA,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyJ",NA,NA,"additional","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyI",NA,NA,"additional","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyH",NA,NA,"transport","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyG",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyF",NA,NA,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyE",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyD",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyA",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyB",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","mcyC",NA,NA,"core","microcystin LR","NRP, Modular type I polyketide"
"LE19-4","FPMLKI_19100","FAD-dependent oxidoreductase","Microcystin LR-Microcystis","uma1",97.71,100,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4","FPMLKI_19095","Putative restriction endonuclease","Microcystin LR-Microcystis","uma2",93.64,100.35,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4","FPMLKI_19090","adenylyl-sulfate kinase","Microcystin LR-Microcystis","uma3",97.97,100,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4","FPMLKI_00720","N-terminal part of Q9RNA5_MICAE Uma4","Microcystin LR-Microcystis","uma4",93.75,98.77,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","uma5",NA,NA,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Microcystin LR-Microcystis","uma6",NA,NA,"other","microcystin LR","NRP, Modular type I polyketide"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirE2",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirE3",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirF",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","AFK79990.1",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","AFK79991.1",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","AFK79992.1",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirA",NA,NA,"core","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirB",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirC",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirE4",NA,NA,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4","FPMLKI_10295","Putative restriction endonuclease","Piricyclamide-Microcystis","AFK79997.1",94.9,94.03,"other","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Piricyclamide-Microcystis","pirG",NA,NA,"core","piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4","RiPP"
"LE19-4",NA,NA,"Kasumigamide-Microcystis","ORFM1",NA,NA,"other","kasumigamide","NRP, Polyketide"
"LE19-4","FPMLKI_05295","AMP-dependent synthetase and ligase","Kasumigamide-Microcystis","makasA",99.83,100,"core","kasumigamide","NRP, Polyketide"
"LE19-4","FPMLKI_05300","Nonribosomal peptide synthetase","Kasumigamide-Microcystis","makasB",99.94,100,"core","kasumigamide","NRP, Polyketide"
"LE19-4","FPMLKI_05305","Hybrid cis-AT polyketide synthase-nonribosomal peptide synthetase","Kasumigamide-Microcystis","makasC",99.88,100.02,"core","kasumigamide","NRP, Polyketide"
"LE19-4","FPMLKI_05310","Hydroxylase","Kasumigamide-Microcystis","makasD",99.94,100,"other","kasumigamide","NRP, Polyketide"
"LE19-4",NA,NA,"Kasumigamide-Microcystis","ORFM2",NA,NA,"other","kasumigamide","NRP, Polyketide"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","kgpG",NA,NA,"core","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","kgpF",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","kgpE",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","OA58_19050",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","kgpC",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Kawaguchipeptin-Microcystis","kgpB",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-4",NA,NA,"Microviridin 1777-Microcystis","EZJ55_03500",NA,NA,"additional","microviridin 1777","RiPP"
"LE19-4","FPMLKI_16750","AMP-dependent synthetase","Microginin-Microcystis","IQ234_09865",95.35,100,"additional","microginin","NRP, Polyketide"
"LE19-4","FPMLKI_16745","phosphopantetheine-binding protein","Microginin-Microcystis","IQ234_09870",96.63,100,"additional","microginin","NRP, Polyketide"
"LE19-4","FPMLKI_16735","hypothetical protein","Microginin-Microcystis","IQ234_09875",94.98,94.87,"other","microginin","NRP, Polyketide"
"LE19-4",NA,NA,"Microginin-Microcystis","IQ234_09880",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-4",NA,NA,"Microginin-Microcystis","IQ234_09885",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-4",NA,NA,"Microginin-Microcystis","IQ234_09890",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-4","FPMLKI_04690","ABC transporter","Microginin-Microcystis","IQ234_09895",97.4,99.95,"transport","microginin","NRP, Polyketide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF2",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerA",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerB",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF3",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerC",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerD",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerE",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerF",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerG",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerH",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","aerI",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF4",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF5",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF6",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF7",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF8",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Aeruginoside-Planktothrix","ORF9",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-4",NA,NA,"Anabaenopeptin-Planktothrix","apnA",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-4",NA,NA,"Anabaenopeptin-Planktothrix","apnB",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-4",NA,NA,"Anabaenopeptin-Planktothrix","apnC",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-4",NA,NA,"Anabaenopeptin-Planktothrix","apnD",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-4","FPMLKI_03880","ABC-type uncharacterized transport system, permease and ATPase components","Anabaenopeptin-Planktothrix","apnE",95.52,96.75,"transport","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Planktothrix","ociD",NA,NA,"transport","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Planktothrix","ociA",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Planktothrix","ociB",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Cyanopeptolin-Planktothrix","ociC",NA,NA,"core","cyanopeptolin","NRP"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagC",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagB",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagA",NA,NA,"core","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99427.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99428.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagF",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99430.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE7",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE6",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE5",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE4",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99435.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99436.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99437.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99438.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE3",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99440.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99441.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99442.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE2",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","AED99444.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagE1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Prenylagaramide-Planktothrix","pagG",NA,NA,"core","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","ACC54546.1",NA,NA,"additional","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdA",NA,NA,"transport","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdB",NA,NA,"additional","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdC",NA,NA,"other","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdD",NA,NA,"other","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdE",NA,NA,"core","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","mvdF",NA,NA,"core","microviridin K","RiPP"
"LE19-4",NA,NA,"Microviridin K-Planktothrix","ACC54553.1",NA,NA,"additional","microviridin K","RiPP"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyT",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyD",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyE",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyG",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyH",NA,NA,"transport","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyA",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyB",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyC",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Microcystin-Planktothrix","mcyJ",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntJ",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntA",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntB",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntC",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntD",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntE",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntF",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntG",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntH",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntI",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Guanitoxin-Sphaerospermopsis","gntT",NA,NA,"transport","guanitoxin","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaA",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaB",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaC",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaD",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaE",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaF",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaG",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Anatoxin-Oscillatoria","anaH",NA,NA,"other","anatoxin-a","Alkaloid"
"LE19-4",NA,NA,"Lyngyatoxin-Lyngbya","AAT12283.1",NA,NA,"core","lyngbyatoxin","NRPS"
"LE19-4",NA,NA,"Lyngyatoxin-Lyngbya","AAT12284.1",NA,NA,"additional","lyngbyatoxin","NRPS"
"LE19-4",NA,NA,"Lyngyatoxin-Lyngbya","AAT12285.1",NA,NA,"core","lyngbyatoxin","NRPS"
"LE19-4",NA,NA,"Lyngyatoxin-Lyngbya","AAT12286.1",NA,NA,"additional","lyngbyatoxin","NRPS"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_1",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","allorf_00427_00516",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_2",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_3",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_08400","clan AA aspartic protease","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_4",99.46,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_08395","hypothetical protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_5",99.64,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_15160","clan AA aspartic protease","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_6",96.17,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_15155","hypothetical protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_7",98.91,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","allorf_04114_04197",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_8",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_9",NA,NA,"core","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_10",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_11",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-4",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_12",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_08375","recombinase RecQ","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_13",97.45,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_08370","DUF3285 domain-containing protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_14",98.92,100,"other","lanthipeptide","Lanthipeptide"
"LE19-4","FPMLKI_08365","rRNA maturation RNase YbeY","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_15",96.88,100,"other","lanthipeptide","Lanthipeptide"
